"scientificName","status","rank","Kingdom","Phylum","Class","Order","Family","Genus","PlantGenusSpecies","State","County","Latitude","Longitude","Site","Date","time","temp","hum","wind","FlowerNum","patch_size","Year","doy","Occ","logFlowerNum"
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:55",66,49,1,11,18,"2020",121,1,11
"Micranthes integrifolia (Hook.) Small","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes integrifolia","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:41",66,49,1,44,150,"2020",121,1,44
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:55",NA,NA,NA,11,18,"2020",121,1,11
"Zigadenus venenosus S.Watson","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Liliales","Melanthiaceae","Toxicoscordion","Toxicoscordion venenosum","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:42",66,49,1,22,60,"2020",121,1,22
"Zigadenus venenosus S.Watson","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Liliales","Melanthiaceae","Toxicoscordion","Toxicoscordion venenosum","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:42",66,49,1,22,60,"2020",121,1,22
"Zigadenus venenosus S.Watson","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Liliales","Melanthiaceae","Toxicoscordion","Toxicoscordion venenosum","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:42",66,49,1,22,60,"2020",121,1,22
"Zigadenus venenosus S.Watson","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Liliales","Melanthiaceae","Toxicoscordion","Toxicoscordion venenosum","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:42",66,49,1,22,60,"2020",121,1,22
"Zigadenus venenosus S.Watson","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Liliales","Melanthiaceae","Toxicoscordion","Toxicoscordion venenosum","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:42",66,49,1,22,60,"2020",121,1,22
"Zigadenus venenosus S.Watson","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Liliales","Melanthiaceae","Toxicoscordion","Toxicoscordion venenosum","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:42",66,49,1,22,60,"2020",121,1,22
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:55",66,49,1,11,18,"2020",121,1,11
"Micranthes integrifolia (Hook.) Small","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes integrifolia","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:41",66,49,1,44,150,"2020",121,1,44
"Micranthes integrifolia (Hook.) Small","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes integrifolia","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:41",66,49,1,44,150,"2020",121,1,44
"Micranthes integrifolia (Hook.) Small","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes integrifolia","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:41",66,49,1,44,150,"2020",121,1,44
"Micranthes integrifolia (Hook.) Small","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes integrifolia","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:41",66,49,1,44,150,"2020",121,1,44
"Castilleja tenuis (A.Heller) T.I.Chuang & Heckard","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Orobanchaceae","Castilleja","Castilleja tenuis","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:41",66,49,1,52,120,"2020",121,1,52
"Zigadenus venenosus S.Watson","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Liliales","Melanthiaceae","Toxicoscordion","Toxicoscordion venenosum","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:42",66,49,1,22,60,"2020",121,1,22
"Zigadenus venenosus S.Watson","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Liliales","Melanthiaceae","Toxicoscordion","Toxicoscordion venenosum","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:42",66,49,1,22,60,"2020",121,1,22
"Zigadenus venenosus S.Watson","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Liliales","Melanthiaceae","Toxicoscordion","Toxicoscordion venenosum","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:42",66,49,1,22,60,"2020",121,1,22
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:55",66,49,1,11,18,"2020",121,1,11
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:55",66,49,1,11,18,"2020",121,1,11
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:55",NA,NA,NA,11,18,"2020",121,1,11
"Micranthes integrifolia (Hook.) Small","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes integrifolia","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:41",66,49,1,44,150,"2020",121,1,44
"Micranthes integrifolia (Hook.) Small","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes integrifolia","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:41",66,49,1,44,150,"2020",121,1,44
"Castilleja tenuis (A.Heller) T.I.Chuang & Heckard","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Orobanchaceae","Castilleja","Castilleja tenuis","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:41",66,49,1,52,120,"2020",121,1,52
"Castilleja tenuis (A.Heller) T.I.Chuang & Heckard","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Orobanchaceae","Castilleja","Castilleja tenuis","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:41",66,49,1,52,120,"2020",121,1,52
"Zigadenus venenosus S.Watson","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Liliales","Melanthiaceae","Toxicoscordion","Toxicoscordion venenosum","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:42",66,49,1,22,60,"2020",121,1,22
"Zigadenus venenosus S.Watson","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Liliales","Melanthiaceae","Toxicoscordion","Toxicoscordion venenosum","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:42",66,49,1,22,60,"2020",121,1,22
"Zigadenus venenosus S.Watson","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Liliales","Melanthiaceae","Toxicoscordion","Toxicoscordion venenosum","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:42",66,49,1,22,60,"2020",121,1,22
"Zigadenus venenosus S.Watson","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Liliales","Melanthiaceae","Toxicoscordion","Toxicoscordion venenosum","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:42",66,49,1,22,60,"2020",121,1,22
"Zigadenus venenosus S.Watson","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Liliales","Melanthiaceae","Toxicoscordion","Toxicoscordion venenosum","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:42",66,49,1,22,60,"2020",121,1,22
"Zigadenus venenosus S.Watson","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Liliales","Melanthiaceae","Toxicoscordion","Toxicoscordion venenosum","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:42",66,49,1,22,60,"2020",121,1,22
"Zigadenus venenosus S.Watson","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Liliales","Melanthiaceae","Toxicoscordion","Toxicoscordion venenosum","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:42",66,49,1,22,60,"2020",121,1,22
"Zigadenus venenosus S.Watson","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Liliales","Melanthiaceae","Toxicoscordion","Toxicoscordion venenosum","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:42",66,49,1,22,60,"2020",121,1,22
"Zigadenus venenosus S.Watson","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Liliales","Melanthiaceae","Toxicoscordion","Toxicoscordion venenosum","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:42",66,49,1,22,60,"2020",121,1,22
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:55",66,49,1,11,18,"2020",121,1,11
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:55",66,49,1,11,18,"2020",121,1,11
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:55",66,49,1,11,18,"2020",121,1,11
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:55",66,49,1,11,18,"2020",121,1,11
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"12:55",66,49,1,11,18,"2020",121,1,11
"Micranthes integrifolia (Hook.) Small","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes integrifolia","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"13:41",66,49,1,44,150,"2020",121,1,44
"Micranthes integrifolia (Hook.) Small","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes integrifolia","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"14:41",66,49,1,44,150,"2020",121,1,44
"Micranthes integrifolia (Hook.) Small","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes integrifolia","OR","Lane",44.056149,-123.191742,"Oxbow West",2020-04-30,"15:41",66,49,1,44,150,"2020",121,1,44
"Lomatium nudicaule (Nutt.) J.M.Coult. & Rose","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium nudicaule","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:13",68,63,4,15,30,"2020",126,1,15
"Lomatium nudicaule (Nutt.) J.M.Coult. & Rose","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium nudicaule","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:13",68,63,4,15,30,"2020",126,1,15
"Lomatium nudicaule (Nutt.) J.M.Coult. & Rose","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium nudicaule","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:13",68,63,4,15,30,"2020",126,1,15
"Lomatium nudicaule (Nutt.) J.M.Coult. & Rose","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium nudicaule","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:13",68,63,4,15,30,"2020",126,1,15
"Lomatium nudicaule (Nutt.) J.M.Coult. & Rose","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium nudicaule","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:13",68,63,4,15,30,"2020",126,1,15
"Lomatium nudicaule (Nutt.) J.M.Coult. & Rose","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium nudicaule","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:13",68,63,4,15,30,"2020",126,1,15
"Lomatium nudicaule (Nutt.) J.M.Coult. & Rose","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium nudicaule","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:13",68,63,4,15,30,"2020",126,1,15
"Lomatium nudicaule (Nutt.) J.M.Coult. & Rose","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium nudicaule","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:13",68,63,4,15,30,"2020",126,1,15
"Lomatium nudicaule (Nutt.) J.M.Coult. & Rose","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium nudicaule","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:13",68,63,4,15,30,"2020",126,1,15
"Lomatium nudicaule (Nutt.) J.M.Coult. & Rose","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium nudicaule","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:13",68,63,4,15,30,"2020",126,1,15
"Lomatium nudicaule (Nutt.) J.M.Coult. & Rose","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium nudicaule","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:13",68,63,4,15,30,"2020",126,1,15
"Lomatium nudicaule (Nutt.) J.M.Coult. & Rose","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium nudicaule","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:13",68,63,4,15,30,"2020",126,1,15
"Lomatium nudicaule (Nutt.) J.M.Coult. & Rose","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium nudicaule","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:13",68,63,4,15,30,"2020",126,1,15
"Ranunculus occidentalis Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus occidentalis","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:45",75,53,3,26,30,"2020",126,1,26
"Sidalcea virgata Howell","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea asprella","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:00",68,64,4,38,70,"2020",126,1,38
"Sidalcea virgata Howell","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea asprella","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:00",68,64,4,38,70,"2020",126,1,38
"Sidalcea virgata Howell","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea asprella","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:00",68,64,4,38,70,"2020",126,1,38
"Ranunculus occidentalis Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus occidentalis","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:45",75,53,3,26,30,"2020",126,1,26
"Sidalcea virgata Howell","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea asprella","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:00",68,64,4,38,70,"2020",126,1,38
"Sidalcea virgata Howell","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea asprella","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:00",68,64,4,38,70,"2020",126,1,38
"Sidalcea virgata Howell","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea asprella","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:00",68,64,4,38,70,"2020",126,1,38
"Sidalcea virgata Howell","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea asprella","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:00",68,64,4,38,70,"2020",126,1,38
"Sidalcea virgata Howell","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea asprella","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:00",68,64,4,38,70,"2020",126,1,38
"Geranium dissectum L.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","Geranium","Geranium dissectum","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"15:20",73,52,4,11,30,"2020",126,1,11
"Lomatium nudicaule (Nutt.) J.M.Coult. & Rose","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium nudicaule","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:13",68,63,4,15,30,"2020",126,1,15
"Lomatium nudicaule (Nutt.) J.M.Coult. & Rose","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium nudicaule","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:13",68,63,4,15,30,"2020",126,1,15
"Lomatium nudicaule (Nutt.) J.M.Coult. & Rose","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium nudicaule","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:13",68,63,4,15,30,"2020",126,1,15
"Lomatium nudicaule (Nutt.) J.M.Coult. & Rose","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium nudicaule","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:13",68,63,4,15,30,"2020",126,1,15
"Lomatium nudicaule (Nutt.) J.M.Coult. & Rose","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium nudicaule","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:13",68,63,4,15,30,"2020",126,1,15
"Lomatium nudicaule (Nutt.) J.M.Coult. & Rose","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium nudicaule","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:13",68,63,4,15,30,"2020",126,1,15
"Lomatium nudicaule (Nutt.) J.M.Coult. & Rose","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium nudicaule","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:13",68,63,4,15,30,"2020",126,1,15
"Lomatium nudicaule (Nutt.) J.M.Coult. & Rose","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium nudicaule","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:13",68,63,4,15,30,"2020",126,1,15
"Lomatium nudicaule (Nutt.) J.M.Coult. & Rose","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium nudicaule","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:13",NA,NA,NA,15,30,"2020",126,1,15
"Lomatium nudicaule (Nutt.) J.M.Coult. & Rose","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium nudicaule","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:13",NA,NA,NA,15,30,"2020",126,1,15
"Lomatium nudicaule (Nutt.) J.M.Coult. & Rose","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium nudicaule","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:13",68,63,4,15,30,"2020",126,1,15
"Lomatium nudicaule (Nutt.) J.M.Coult. & Rose","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium nudicaule","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:13",68,63,4,15,30,"2020",126,1,15
"Lomatium nudicaule (Nutt.) J.M.Coult. & Rose","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium nudicaule","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:13",68,63,4,15,30,"2020",126,1,15
"Lomatium nudicaule (Nutt.) J.M.Coult. & Rose","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium nudicaule","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:13",NA,NA,NA,15,30,"2020",126,1,15
"Lomatium nudicaule (Nutt.) J.M.Coult. & Rose","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium nudicaule","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2020-05-05,"14:13",NA,NA,NA,15,30,"2020",126,1,15
