site_abbrev,site,date,iteration,time,observer,temp,hum,wind,plant_codon,plants_per_m2,patch_size,field notes,Multiplier,specimen_ID,Voucher Present,Project,insect_order,Misc Group,insect_family,insect_subfamily,insect_tribe,insect_genus,insect_subgenus,insect_species,insect_spp,Sex,lab notes,det_by,box,transect,Country,State,County,Latitude,Longitude,Elevation,tblPlants.Order,tblPlants.Family,tblPlants.Genus,tblPlants.Species,NonPlantDescription
CA,Calapooia,25-Jun-19,,,S. Walters,,,,erde,,,,,TK-038,TRUE,ERDE Observation,Hymenoptera,Anthophila,Megachilidae,Megachilinae,Megachilini,Megachile,,brevis,Megachile brevis,F,,S. Walters 2021,1001,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Erigeron,decumbens,
CA,Calapooia,25-Jun-19,,,S. Walters,,,,erde,,,,,TK-039,TRUE,ERDE Observation,Hymenoptera,Anthophila,Megachilidae,Megachilinae,Megachilini,Megachile,,brevis,Megachile brevis,M,,S. Walters 2021,1001,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Erigeron,decumbens,
CA,Calapooia,25-Jun-19,,,S. Walters,,,,erde,,,,,TK-044,TRUE,ERDE Observation,Hymenoptera,Anthophila,Megachilidae,Megachilinae,Osmiini,Osmia,(Mysticosmia),nemoris,Osmia nemoris,F,,,1084,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Erigeron,decumbens,
CA,Calapooia,25-Jun-19,,,S. Walters,,,,erde,,,,,TK-043,TRUE,ERDE Observation,Hymenoptera,Anthophila,Megachilidae,,,Osmia,,inurbana,Osmia inurbana,F,,D. Cappaert 2021,1084,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Erigeron,decumbens,
CA,Calapooia,25-Jun-19,,,S. Walters,,,,erde,,,,,TK-045,TRUE,ERDE Observation,Hymenoptera,,Megachilidae,,,Osmia,,MSDC2,Osmia DC2,F,,,Ref 1,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Erigeron,decumbens,
CA,Calapooia,25-Jun-19,,,S. Walters,,,,leuvul,,,,,TK-094,TRUE,ERDE Observation,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,sulphuripes,Sphaerophoria sulphuripes,M,,J. Chisausky 2021,1077,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Leucanthemum,vulgare,
CA,Calapooia,25-Jun-19,,,S. Walters,,,,erde,,,,,TK-071,TRUE,ERDE Observation,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,sulphuripes,Sphaerophoria sulphuripes,M,,J. Chisausky 2021,1077,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Erigeron,decumbens,
CA,Calapooia,25-Jun-19,,,S. Walters,,,,erde,,,,,TK-072,TRUE,ERDE Observation,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,sulphuripes,Sphaerophoria sulphuripes,M,,J. Chisausky 2021,1077,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Erigeron,decumbens,
CA,Calapooia,25-Jun-19,,,S. Walters,,,,leuvul,,,,,TK-095,TRUE,ERDE Observation,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,sulphuripes,Sphaerophoria sulphuripes,M,,J. Chisausky 2021,1076,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Leucanthemum,vulgare,
CA,Calapooia,25-Jun-19,,,S. Walters,,,,leuvul,,,,,TK-096,TRUE,ERDE Observation,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,sulphuripes,Sphaerophoria sulphuripes,M,,J. Chisausky 2021,1077,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Leucanthemum,vulgare,
CA,Calapooia,25-Jun-19,,,S. Walters,,,,leuvul,,,,,TK-097,TRUE,ERDE Observation,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,sulphuripes,Sphaerophoria sulphuripes,F,,J. Chisausky 2021,1076,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Leucanthemum,vulgare,
CA,Calapooia,25-Jun-19,,,S. Walters,,,,erde,,,,,TK-073,TRUE,ERDE Observation,Diptera,,Syrphidae,Syrphinae,Toxomerini,Toxomerus,,marginatus,Toxomerus marginatus,F,,D. Cappaert 2021,1068,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Erigeron,decumbens,
CA,Calapooia,25-Jun-19,,,S. Walters,,,,erde,,,,,TK-070,TRUE,ERDE Observation,Diptera,,Tachinidae,Exoristinae,Goniini,,,MS3,Goniini MS3,,genus Spallanzania (?),,1068,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Erigeron,decumbens,
CA,Calapooia,25-Jun-19,,,S. Walters,,,,erde,,,,,TK-068,TRUE,ERDE Observation,Diptera,,Tachinidae,Exoristinae,Goniini,,,,Goniini,,genus Spallanzania (?),,,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Erigeron,decumbens,
CA,Calapooia,25-Jun-19,,,S. Walters,,,,erde,,,,,TK-069,TRUE,ERDE Observation,Diptera,,,,,Gonia,,MS21.01,Gonia MS21.01,,,E. Janasov 2021,1000,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Erigeron,decumbens,
CA,Calapooia,25-Jun-19,,,S. Walters,,,,leuvul,,,,,TK-090,TRUE,ERDE Observation,Hymenoptera,,Crabronidae,,,,,MS3,Crabronidae MS3,,,,,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Leucanthemum,vulgare,
CA,Calapooia,25-Jun-19,,,S. Walters,,,,leuvul,,,,,TK-092,TRUE,ERDE Observation,Hymenoptera,,Crabronidae,,,,,MS3,Crabronidae MS3,,,,,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Leucanthemum,vulgare,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-468,TRUE,ERDE Observation,Hymenoptera,Anthophila,Andrenidae,Andreninae,Andrenini,Andrena,(Diandrena),nr. subapasta,Andrena nr. subapasta,F,,,,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-470,TRUE,ERDE Observation,Hymenoptera,Anthophila,Andrenidae,Andreninae,Andrenini,Andrena,,MS.21J,Andrena MS.21J,F,,S. Walters 2021,1082,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-471,TRUE,ERDE Observation,Hymenoptera,Anthophila,Andrenidae,Andreninae,Andrenini,Andrena,(Diandrena),nr. subapasta,Andrena nr. subapasta,F,,,1082,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-479,TRUE,ERDE Observation,Hymenoptera,Anthophila,Andrenidae,Andreninae,Andrenini,Andrena,(Diandrena),nr. subapasta,Andrena nr. subapasta,F,,,1082,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,erde,,,,,TK-448,TRUE,ERDE Observation,Hymenoptera,,Pompilidae,Pompilinae,Aporini,Aporus,,luxus,Aporus luxus,F,,E. Janasov 2021,1062,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Erigeron,decumbens,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,erde,,,,,TK-453,TRUE,ERDE Observation,Coleoptera,,Meloidae,"	Meloinae",,Epicauta,"	Epicautini",puncticollis,"Epicauta puncticollis Dejean, 1834",,,E. Janasov 2021,1073,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Erigeron,decumbens,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-492,TRUE,ERDE Observation,Coleoptera,,Meloidae,"	Meloinae",,Epicauta,"	Epicautini",puncticollis,"Epicauta puncticollis Dejean, 1834",,,E. Janasov 2021,1073,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-493,TRUE,ERDE Observation,Coleoptera,,Meloidae,"	Meloinae",,Epicauta,"	Epicautini",puncticollis,"Epicauta puncticollis Dejean, 1834",,,E. Janasov 2021,1073,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-494,TRUE,ERDE Observation,Coleoptera,,Meloidae,"	Meloinae",,Epicauta,"	Epicautini",puncticollis,"Epicauta puncticollis Dejean, 1834",,,E. Janasov 2021,1073,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-502,TRUE,ERDE Observation,Coleoptera,,Meloidae,"	Meloinae",,Epicauta,"	Epicautini",puncticollis,"Epicauta puncticollis Dejean, 1834",,,E. Janasov 2021,1073,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-480,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Agapostemon,,angelicus/texanus,Agapostemon angelicus/texanus,F,,S. Fitzgerald 2019,OSAC,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-473,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Agapostemon,,virescens,Agapostemon virescens,F,,S. Fitzgerald 2019,1045,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-481,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Agapostemon,,virescens,Agapostemon virescens,F,,S. Fitzgerald 2019,1045,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-482,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Agapostemon,,virescens,Agapostemon virescens,F,,S. Fitzgerald 2019,1045,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-486,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Halictus,,rubicundus,Halictus rubicundus,F,,S. Fitzgerald 2019,1006,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,erde,,,,,TK-449,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,MS10,Lasioglossum MS10,F,,S. Fitzgerald 2019,1032,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Erigeron,decumbens,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-475,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,MS10,Lasioglossum MS10,F,,S. Fitzgerald 2019,1032,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-478,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Evylaeus),,Lasioglossum (Evylaeus),F,,S. Walters 2021,1044,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-500,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,MS6,Lasioglossum MS6,M,,S. Fitzgerald 2019,1032,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-501,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,MS6,Lasioglossum MS6,M,,S. Fitzgerald 2019,1032,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-506,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,MS7,Lasioglossum MS7,M,,S. Fitzgerald 2019,1032,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,erde,,,,,TK-450,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,F,,Q. Baine 2019,1080,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Erigeron,decumbens,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-458,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,F,,Q. Baine 2019,1080,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-459,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,F,,Q. Baine 2019,1002,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-460,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,F,,Q. Baine 2019,OSAC-2,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-461,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,F,,Q. Baine 2019,1002,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-462,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,F,,Q. Baine 2019,1002,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-463,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,F,,Q. Baine 2019,1002,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-464,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,F,,Q. Baine 2019,1002,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-465,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,F,,Q. Baine 2019,1002,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-466,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,F,,Q. Baine 2019,1002,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-467,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,F,,Q. Baine 2019,OSAC-2,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-469,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,F,,Q. Baine 2019,1080,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-472,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,F,,Q. Baine 2019,1002,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-474,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,F,,Q. Baine 2019,1002,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-476,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,F,,Q. Baine 2019,1002,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-477,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,F,,Q. Baine 2019,1080,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-484,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,F,,Q. Baine 2019,1080,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-485,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,F,,Q. Baine 2019,1002,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-487,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,F,,Q. Baine 2019,1080,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-488,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,F,,Q. Baine 2019,1002,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-489,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,F,,Q. Baine 2019,1080,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-490,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,F,,Q. Baine 2019,1002,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-483,TRUE,ERDE Observation,Hymenoptera,Anthophila,Megachilidae,Megachilinae,Megachilini,Megachile,,perihirta,Megachile perihirta,F,,S. Walters 2021,1001,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,erde,,,,,TK-451,TRUE,ERDE Observation,Diptera,,Pollenidae,,,Pollenia,,pediculata,Pollenia pediculata,,,S. Fitzgerald 2020,1068,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Erigeron,decumbens,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,erde,,,,,TK-452,TRUE,ERDE Observation,Diptera,,,,,,,MS21.04,Diptera MS21.04,,,E. Janasov 2021,1067,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Erigeron,decumbens,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-491,TRUE,ERDE Observation,Diptera,,Syrphidae,Syrphinae,Syrphini,Eupeodes,(Metasyrphus),fumipennis,Eupeodes fumipennis,F,,D. Cappaert 2020,1005,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-505,TRUE,ERDE Observation,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,stegnus,Platycheirus stegnus,F,,D. Cappaert 2021,1075,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,erde,,,,,TK-454,TRUE,ERDE Observation,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,sulphuripes,Sphaerophoria sulphuripes,M,,J. Chisausky 2021,OSAC,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Erigeron,decumbens,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,erde,,,,,TK-455,TRUE,ERDE Observation,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,sulphuripes,Sphaerophoria sulphuripes,M,,J. Chisausky 2021,1076,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Erigeron,decumbens,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,erde,,,,,TK-456,TRUE,ERDE Observation,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,sulphuripes,Sphaerophoria sulphuripes,M,,J. Chisausky 2021,1077,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Erigeron,decumbens,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,erde,,,,,TK-457,TRUE,ERDE Observation,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,sulphuripes,Sphaerophoria sulphuripes,M,,J. Chisausky 2021,1076,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Erigeron,decumbens,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-495,TRUE,ERDE Observation,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,sulphuripes,Sphaerophoria sulphuripes,F,,J. Chisausky 2021,1076,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-496,TRUE,ERDE Observation,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,sulphuripes,Sphaerophoria sulphuripes,F,,J. Chisausky 2021,OSAC,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-498,TRUE,ERDE Observation,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,sulphuripes,Sphaerophoria sulphuripes,M,,J. Chisausky 2021,1076,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-499,TRUE,ERDE Observation,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,sulphuripes,Sphaerophoria sulphuripes,,,S. Fitzgerald 2020,,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-503,TRUE,ERDE Observation,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,sulphuripes,Sphaerophoria sulphuripes,M,,J. Chisausky 2021,1077,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-504,TRUE,ERDE Observation,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,sulphuripes,Sphaerophoria sulphuripes,M,,J. Chisausky 2021,1076,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
CA,Calapooia,01-Jul-19,,,D. Cappaert,,,,hyprad,,,,,TK-497,TRUE,ERDE Observation,Diptera,,Syrphidae,Syrphinae,Toxomerini,Toxomerus,,marginatus,Toxomerus marginatus,F,,D. Cappaert 2021,1015,,USA,OR,Linn,44.33145,-122.7493,191,Asterales,Asteraceae,Hypochaeris,radicata,
FB,Fisher Butte,02-Jul-19,way late,11:50,D. Cappaert,75,45,3,spirea sp,36,79,,1,DC_20190702_32,TRUE,Network,Hymenoptera,Anthophila,Apidae,Apinae,Apini,Apis,,mellifera,Apis mellifera,,,,,,USA,OR,Lane,44.055547,-123.252071,114,Rosales,Rosaceae,Spiraea,sp.,
FB,Fisher Butte,02-Jul-19,way late,11:30,D. Cappaert,74,50,4,broele,29,89,,1,DC_20190702_31,TRUE,Network,Hymenoptera,Anthophila,Apidae,Apinae,Bombini,Bombus,,appositus,Bombus appositus,F,,,,,USA,OR,Lane,44.055547,-123.252071,114,Liliales,Liliaceae,Brodiaea,elegans,
FB,Fisher Butte,02-Jul-19,way late,9:51,S. Walters,65,56,3,miclac,36,300,,1,TW_20190702_14,TRUE,Network,Hymenoptera,Anthophila,Apidae,Apinae,Bombini,Bombus,,californicus,Bombus californicus,F,,,,,USA,OR,Lane,44.055547,-123.252071,114,Asterales,Asteraceae,Microseris,laciniata,
